# BEAST v1.10.5 Prerelease #23570d1
# Generated Thu Dec 22 21:37:57 GMT 2022 [seed=1671745062937]
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	constant.popSize	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
2853000	-29795.30437460341	-750.5053928078231	-29044.798981795586	97.35133735882431	1907.6486626411756	2097.51962781977	852.4559739244947	8.6313517063248	0.4004877524209554	0.18634789387405482	0.19037449647600269	0.22278985722898845	0.2894698211007788	0.001185408153181301	0.0011854081531813012	-29044.798981795586	0.0	-522.5624904015002
2854000	-29795.56222014318	-749.1583437665311	-29046.403876376648	94.97297545396613	1910.0270245460338	2077.3193381732663	820.1229377064049	8.6313517063248	0.4004877524209554	0.18634789387405482	0.19037449647600269	0.22278985722898845	0.25513627467829586	0.0011164006556336947	0.001116400655633694	-29046.403876376648	0.0	-521.4765547023087
2855000	-29793.353718248087	-756.3958020520531	-29036.957916196036	96.7224179489935	1908.2775820510064	2259.9055955145595	702.051414908697	8.31020738524512	0.4053703904525662	0.18634789387405482	0.19202918692745158	0.2162525287459288	0.24756558985530658	9.620501815955228E-4	9.620501815955227E-4	-29036.957916196036	0.0	-529.0561482135821
2856000	-29790.146539504105	-746.3489083739894	-29043.797631130117	87.6477404521685	1917.3522595478314	1976.6855332490106	692.7743584369439	9.037567359815487	0.4072896658678334	0.19058411894644417	0.1764205372632917	0.2257056779224321	0.2791021000210273	0.001152018223790583	0.0011520182237905834	-29043.797631130117	0.0	-518.5399268522114
2857000	-29794.83168732261	-743.5934137965047	-29051.238273526105	90.63287135091149	1914.3671286490885	1956.4926338892783	617.439705160303	9.146546854747568	0.4080967234831174	0.1984065434967035	0.1764205372632917	0.21707619575688877	0.27248592032973507	0.0012324760772651927	0.0012324760772651916	-29051.238273526105	0.0	-515.6033745226038
2858000	-29794.508025872376	-750.881742348986	-29043.62628352339	93.03364049541713	1911.966359504583	2140.1502722960136	775.2100690338789	8.485405773449923	0.4006975005059631	0.1984065434967035	0.183819760240446	0.21707619575688877	0.26475132983955996	0.0010761678673901094	0.0010761678673901099	-29043.62628352339	0.0	-523.2595040403227
2859000	-29796.157500432593	-757.2193347812813	-29038.93816565131	100.19471523757468	1904.8052847624253	2289.8566360554423	873.6492024885317	8.941187817573326	0.3952077880592975	0.19507967115321342	0.18714663258393607	0.22256590820355437	0.27518372604431346	0.0010160839825162607	0.0010160839825162618	-29038.93816565131	0.0	-529.5239232066049
2860000	-29784.962450840783	-752.3713198210276	-29032.591131019755	96.98255702138448	1908.0174429786155	2177.0722784479467	783.7465019039741	8.307997789432102	0.3952077880592975	0.19507967115321342	0.18872456171907426	0.2209879790684162	0.2628887590839315	0.0010600088180863618	0.0010600088180863611	-29032.591131019755	0.0	-524.8007485333358
2861000	-29780.71002941384	-746.2170753323452	-29034.492954081496	91.46384393477143	1913.5361560652286	2021.5867203122941	684.5205488187664	9.362554022154306	0.398444605756538	0.19507967115321342	0.18872456171907426	0.2177511613711757	0.26354170838110896	0.0011382283003291839	0.0011382283003291852	-29034.492954081496	0.0	-518.3697261248712
2862000	-29792.10277935663	-757.3390537378054	-29034.763725618825	105.84774215930995	1899.15225784069	2326.6912760235155	898.9198531282051	8.766403894165208	0.398444605756538	0.19507967115321342	0.18844298359458755	0.2180327394956624	0.2647832400962428	9.706441139108601E-4	9.706441139108605E-4	-29034.763725618825	0.0	-529.7982561208526
2863000	-29795.016720125346	-757.5952464899876	-29037.421473635357	100.33637859046704	1904.6636214095329	2267.526094528794	641.4867405954532	8.793079391299681	0.4068484489181902	0.18159803691722554	0.18602838131192964	0.22552513285265596	0.26443930513256364	9.853781831965348E-4	9.853781831965344E-4	-29037.421473635357	0.0	-530.0534253419228
2864000	-29793.455947004724	-752.5964704400029	-29040.85947656472	96.249712376471	1908.750287623529	2173.7474774046536	753.7786697864436	8.563394420952223	0.40104663766510756	0.18354861183868593	0.18987961764355193	0.22552513285265596	0.2541293217332707	0.0010268174919296424	0.001026817491929642	-29040.85947656472	0.0	-525.0820134759044
2865000	-29786.17256196566	-745.9118752655174	-29040.260686700145	91.79047404994296	1913.209525950057	2004.0821924201546	669.5084977216592	8.633467701318772	0.3981901191506881	0.19200652967067264	0.18352181536927542	0.22628153580936528	0.26417028447215185	0.0011445894677438316	0.0011445894677438323	-29040.260686700145	0.0	-518.2064469314644
2866000	-29783.79859304396	-753.6468288939286	-29030.151764150032	97.242837824167	1907.757162175833	2197.3962553285387	713.003292835592	8.569582632644865	0.4019117228313054	0.19200652967067264	0.17980021168865815	0.22628153580936528	0.24407371077490453	0.0010030333765746041	0.0010030333765746041	-29030.151764150032	0.0	-526.1963382138525
2867000	-29780.28695372378	-757.6614285139183	-29022.62552520986	102.06924443081306	1902.9307555691869	2282.8453003922186	697.9373574313266	8.679648677433978	0.4019117228313054	0.18939229679066652	0.18241444456866426	0.22628153580936528	0.27351825871774665	9.906947817741845E-4	9.906947817741847E-4	-29022.62552520986	0.0	-530.0975786701791
2868000	-29780.313419595914	-757.0660840430173	-29023.247335552896	102.8407264814866	1902.1592735185134	2273.6316406386036	689.874826622336	9.00289321437057	0.39822988040873963	0.18940295255540754	0.19231616358318576	0.22005100345266848	0.25385620314659085	0.0010249812095686466	0.0010249812095686468	-29023.247335552896	0.0	-529.3895363424626
2869000	-29778.31927324451	-756.8571272497093	-29021.4621459948	100.8930022584258	1904.106997741574	2268.8994005792033	803.6942642643221	8.792570986869274	0.40878605092065906	0.1916683450917187	0.18139816969005593	0.2181474342975677	0.2791151788595086	0.0010539162818732767	0.001053916281873277	-29021.4621459948	0.0	-529.0958776743817
2870000	-29790.45606895991	-751.5196667598243	-29038.936402200085	96.22402656509871	1908.7759734349013	2134.8232343741524	723.9769824937183	8.792570986869274	0.3976639047089423	0.18779044130413947	0.1938355538641139	0.2207101001228057	0.265521273047896	0.0011291283663804003	0.0011291283663804007	-29038.936402200085	0.0	-523.7014235555846
2871000	-29780.805488988794	-732.4696374345282	-29048.335851554264	79.6891516869334	1925.3108483130666	1711.4613525764225	597.6815068622218	8.295321339533228	0.3925819271824604	0.19818629018581066	0.18553632114095678	0.22369546149077357	0.25779354204539695	0.0013554841753126124	0.0013554841753126124	-29048.335851554264	0.0	-504.65647422867016
2872000	-29793.702355945865	-748.8276512013864	-29044.874704744478	92.92999906329918	1912.0700009367008	2029.4601545672322	547.4513099933353	8.829515628693642	0.3850193612396547	0.19818629018581066	0.19309888708376247	0.22369546149077357	0.2648886377056009	0.001168191486374169	0.001168191486374168	-29044.874704744478	0.0	-521.0007034058682
2873000	-29781.77842480549	-744.4664526351066	-29037.31197217038	86.39636716454052	1918.6036328354594	1952.1915502631737	648.1316041049116	7.9990639961252805	0.39082947757210074	0.19207464639521282	0.1992105308743603	0.21788534515832753	0.2588829516155405	0.0012226251944316533	0.0012226251944316524	-29037.31197217038	0.0	-516.763464095554
2874000	-29761.244491650155	-737.6051245464236	-29023.639367103733	81.76527190575118	1923.2347280942488	1809.4965183699048	617.6848258318868	8.735502621290255	0.39511142971125834	0.19207464639521282	0.18795208346265932	0.2248618404308709	0.2588409352041527	0.0012697007619708477	0.001269700761970847	-29023.639367103733	0.0	-509.78326747230875
2875000	-29774.282586446352	-748.8956957140072	-29025.386890732345	96.3657047312972	1908.6342952687028	2071.379727763238	655.5914289318484	9.122282796843763	0.4072267746828048	0.19207464639521282	0.18524741737223074	0.21545116154975302	0.27030590504895197	0.0011411139589069237	0.0011411139589069224	-29025.386890732345	0.0	-521.0294242985569
2876000	-29782.734732128407	-747.8703417714281	-29034.86439035698	91.07279642155969	1913.9272035784404	2012.4449752488958	841.4941724759966	9.457004164508758	0.3931764096243974	0.19207464639521282	0.18524741737223074	0.2295015266081604	0.27085937134043364	0.0011687392115395715	0.0011687392115395708	-29034.86439035698	0.0	-519.9238541505445
2877000	-29779.922697182774	-746.1796900281262	-29033.743007154648	91.99033517999051	1913.0096648200094	2000.0480949418968	572.7007684457147	8.833926531175436	0.3922106299695174	0.18488201161380774	0.19340583180851584	0.2295015266081604	0.2607294712127637	0.0011573311644097356	0.0011573311644097362	-29033.743007154648	0.0	-518.4136353545283
2878000	-29785.81511426795	-753.6230650671544	-29032.192049200796	94.11777099621466	1910.8822290037854	2152.0825632932147	935.9557569933758	8.533985750882438	0.3922106299695174	0.18488201161380774	0.1984583461867939	0.22444901222988234	0.2397993029305819	0.0010687496471325831	0.001068749647132582	-29032.192049200796	0.0	-526.050214467142
2879000	-29774.007711076007	-737.0390087822116	-29036.968702293794	83.07536637117704	1921.924633628823	1796.4754173498363	601.8597610274118	8.393061443432302	0.3984821093649565	0.19280663019228295	0.1905337276083187	0.21817753283444324	0.2666547225859831	0.0013157500851444176	0.0013157500851444185	-29036.968702293794	0.0	-509.1832630763191
2880000	-29781.293936284233	-742.2199973354492	-29039.073938948783	84.23238548103261	1920.7676145189673	1914.9802214418946	661.9450296655917	8.393061443432302	0.40230729864056025	0.1914508808351667	0.18670853833271495	0.2195332821915595	0.26778335914460155	0.001203220133438113	0.0012032201334381137	-29039.073938948783	0.0	-514.4982073587801
2881000	-29791.78851648737	-746.8034974972741	-29044.985018990097	90.11449283279536	1914.8855071672047	2004.2962185863885	791.6127155203226	8.649991199878198	0.39129887565440385	0.1868306536576246	0.19092569545118002	0.2309447752367929	0.26778335914460155	0.0012221778588564468	0.0012221778588564472	-29044.985018990097	0.0	-518.899019718288
2882000	-29796.294642670917	-745.297297970718	-29050.997344700198	89.51628012798146	1915.4837198720186	1984.7449391784432	729.312403188747	8.649991199878198	0.39129887565440385	0.19225939041708856	0.19069882459089585	0.22574290933761312	0.27342075791184234	0.0012239415573390908	0.0012239415573390914	-29050.997344700198	0.0	-517.396317737178
2883000	-29802.90725196044	-759.5784862076218	-29043.32876575282	101.41360959889187	1903.586390401108	2311.7278996028062	1023.6988160530025	8.78928999389451	0.39129887565440385	0.1918462438879386	0.1911119711200458	0.22574290933761312	0.26654172324949443	0.0010218198303188237	0.0010218198303188239	-29043.32876575282	0.0	-531.8969118468228
2884000	-29791.92316798577	-754.381195123826	-29037.54197286194	95.32341270607553	1909.6765872939245	2195.3735237048045	887.5904709866621	8.759526491239486	0.3980963020139523	0.1918462438879386	0.1911119711200458	0.2189454829780647	0.2692455996142159	0.0010891936004393864	0.0010891936004393864	-29037.54197286194	0.0	-526.6133839583058
2885000	-29786.34723084669	-756.033744720356	-29030.313486126335	101.94540854023646	1903.0545914597635	2268.824466690355	807.6600475156536	8.586537067657302	0.3980963020139523	0.1918462438879386	0.1911119711200458	0.2189454829780647	0.2617131864090646	0.0010073015910706177	0.0010073015910706177	-29030.313486126335	0.0	-528.4770874093443
2886000	-29789.109216305354	-754.401715647858	-29034.707500657496	96.70248205200012	1908.297517948	2212.805608723312	725.6871788975145	8.456817907873035	0.3980963020139523	0.1918462438879386	0.1911119711200458	0.2189454829780647	0.2893412843709635	0.0011008118604168076	0.0011008118604168087	-29034.707500657496	0.0	-526.6087773152921
2887000	-29772.906690506297	-748.292448171054	-29024.614242335243	92.9939130553623	1912.0060869446377	2058.685437592933	652.259805893607	8.468049416275987	0.40176901053168385	0.18744097575125326	0.1911119711200458	0.21967804259701854	0.2783062239551725	0.0011061177913271253	0.0011061177913271236	-29024.614242335243	0.0	-520.6395211700273
2888000	-29784.59131613067	-749.5785675109939	-29035.012748619676	92.62216411034332	1912.3778358896566	2088.8052799752027	759.2638277167571	8.81487079552504	0.40176901053168385	0.18744097575125326	0.19402910375066074	0.2167609099664036	0.26865107262279664	0.0011609077987636642	0.0011609077987636632	-29035.012748619676	0.0	-521.7104317978823
2889000	-29792.46026853099	-744.7608238940148	-29047.699444636975	91.00306085010669	1913.9969391498933	1979.152566022563	698.1696785296116	8.147638486096891	0.40176901053168385	0.19086097775000715	0.19060910175190685	0.2167609099664036	0.26920132459545487	0.0011601722075443275	0.0011601722075443265	-29047.699444636975	0.0	-517.1296888154609
2890000	-29778.891183255986	-751.6208284381265	-29027.270354817858	95.88262581365498	1909.117374186345	2153.073209513122	748.5330814037981	8.722687563369755	0.39585045138982167	0.18667125591638142	0.1898458280114861	0.22763246468231224	0.26884938459592406	0.0010693666237985625	0.001069366623798563	-29027.270354817858	0.0	-523.9493943464605
2891000	-29782.2325525218	-742.7206038048923	-29039.511948716907	84.13884403763207	1920.861155962368	1890.3862481480685	767.7900050440202	8.779791044121215	0.39585045138982167	0.18768173501453103	0.1983404195327594	0.21812739406288933	0.26430677437945443	0.0013055174912419084	0.0013055174912419082	-29039.511948716907	0.0	-514.7165153322517
2892000	-29794.3493434252	-752.6898607858468	-29041.659482639356	97.31138672876821	1907.6886132712318	2182.2212869680397	721.6534045714957	8.528534992005806	0.3936024326797198	0.18868828583933564	0.19958188741805669	0.21812739406288933	0.25878604185885173	0.001104379150646799	0.0011043791506467997	-29041.659482639356	0.0	-524.960737783082
2893000	-29786.762197477878	-749.4800109787313	-29037.282186499146	97.10379776352885	1907.8962022364713	2084.945569379619	757.1732554756254	8.972137011493167	0.40124264096929	0.18868828583933564	0.19194167912848645	0.21812739406288933	0.26552378088200657	0.0011235139449877814	0.0011235139449877818	-29037.282186499146	0.0	-521.6849222770674
2894000	-29779.528509518466	-742.8256070933925	-29036.702902425073	89.77402646631448	1915.2259735336854	1940.7334131844589	606.7550775833794	8.12329620485011	0.4005308704464985	0.19613380299486702	0.1804331025512118	0.2229022240074241	0.26539994392209476	0.0011889189726330075	0.0011889189726330082	-29036.702902425073	0.0	-515.173909747346
2895000	-29770.637837246813	-740.9270969492131	-29029.7107402976	86.90932643702725	1918.0906735629728	1877.6574216739582	619.8618453591931	9.099093245215924	0.4005308704464985	0.19613380299486702	0.18253914878678829	0.22079617777184762	0.2765396231189348	0.001261034052905307	0.0012610340529053054	-29029.7107402976	0.0	-512.9497054302809
2896000	-29783.834017626672	-744.6286590064823	-29039.20535862019	85.43050131718674	1919.5694986828132	1945.854472652567	583.1011865889985	8.245776121252122	0.4009089004655848	0.19388225380967192	0.1847906979719834	0.2204181477527613	0.2869947068646673	0.00124121774182095	0.0012412177418209495	-29039.20535862019	0.0	-516.7801894630239
2897000	-29760.974644448605	-746.6109853663927	-29014.363659082213	93.77826750548155	1911.2217324945184	2021.6698711427805	622.409556189474	8.320685028343478	0.4009089004655848	0.1842433773861252	0.1944295743955301	0.2204181477527613	0.25537220510328784	0.00112428881467923	0.0011242888146792297	-29014.363659082213	0.0	-519.0211391083795
2898000	-29780.073573467587	-755.187863382806	-29024.88571008478	97.3342320885649	1907.665767911435	2211.8886111053775	681.6431239828868	8.221486142239538	0.4009089004655848	0.18449405238829086	0.19321282121748945	0.2213842259286363	0.25972441760601916	0.0010573043964995897	0.0010573043964995895	-29024.88571008478	0.0	-527.6198243670032
2899000	-29781.592888699277	-747.7513781786472	-29033.84151052063	83.88751121778803	1921.112488782212	1929.999420764052	913.2601465333506	8.554249869321245	0.4005037859080383	0.1924582272872723	0.1894533948528861	0.21758459195180474	0.26407443202561154	0.0012560447907865005	0.0012560447907865016	-29033.84151052063	0.0	-519.8665417121892
2900000	-29771.233500792758	-750.6868579661946	-29020.546642826564	90.27716607650945	1914.7228339234905	2096.919248062481	659.5596704953969	8.554249869321245	0.3964864853511522	0.19299277417166547	0.19508616527719672	0.21543457519998702	0.2744195305163122	0.0011254914882932762	0.001125491488293276	-29020.546642826564	0.0	-522.9417809811928
2901000	-29768.788964367985	-750.2127231496285	-29018.576241218358	96.02442325723015	1908.9755767427698	2109.783079528319	656.6194801531024	8.669931733853184	0.40049014516584747	0.19299277417166547	0.19086820543941294	0.21564887522307558	0.2658303007146223	0.0010997855968744663	0.0010997855968744655	-29018.576241218358	0.0	-522.5158443826629
2902000	-29769.426492122755	-747.8663542552646	-29021.56013786749	93.62953880897837	1911.3704611910216	2044.7098744486398	798.5953512392548	8.557183062340174	0.40049014516584747	0.19299277417166547	0.19086820543941294	0.21564887522307558	0.2563451788940944	0.001136222607828935	0.001136222607828936	-29021.56013786749	0.0	-520.1762993517461
2903000	-29789.606505992306	-752.7189619518502	-29036.887544040455	96.27024588872221	1908.7297541112778	2195.065222139171	787.7156812824871	8.557183062340174	0.38756826296462354	0.18938880830409777	0.19447217130698063	0.2285707574242995	0.2563451788940944	0.001007080402033147	0.0010070804020331477	-29036.887544040455	0.0	-525.2373502958889
2904000	-29771.43880772496	-745.9745101310018	-29025.464297593957	88.47511802846715	1916.5248819715327	2017.1122306152067	707.511527785995	8.802791261525462	0.40126083374398847	0.18938880830409777	0.1917644042045033	0.21758595374741188	0.2813418540854249	0.001211984021359821	0.0012119840213598207	-29025.464297593957	0.0	-518.0246076857449
2905000	-29776.153590556853	-755.5193815338906	-29020.634209022963	102.00740402553208	1902.9925959744678	2281.227741446074	732.7520098930021	8.671123542625443	0.40188852180559287	0.18691155247881083	0.1936139719681859	0.21758595374741188	0.2672953027426745	0.0010252355124476442	0.0010252355124476449	-29020.634209022963	0.0	-527.8750073877035
2906000	-29797.334179452668	-757.901318107946	-29039.43286134472	106.19513766200903	1898.804862337991	2344.597230008461	935.5702716103995	8.187111949451971	0.40420589267006096	0.18691155247881083	0.18135991992632167	0.22752263492480804	0.2640904432638078	9.711132689722282E-4	9.711132689722286E-4	-29039.43286134472	0.0	-530.4651198495327
2907000	-29812.33381240784	-771.6809304080739	-29040.652881999766	124.24165855083834	1880.7583414491617	2815.150420599108	967.438336310312	8.47306522557514	0.4087614792712549	0.18328126519603574	0.18499020720909676	0.22296704832361408	0.2642257833548354	8.535605301392684E-4	8.535605301392687E-4	-29040.652881999766	0.0	-544.2154603419292
2908000	-29791.865442563514	-763.368444614456	-29028.49699794906	110.85535706869558	1894.1446429313044	2524.8457460783247	913.5125581299623	8.3106231920071	0.40244730507415977	0.18959543939313087	0.18499020720909676	0.22296704832361408	0.2595781080942753	8.860399349170224E-4	8.860399349170221E-4	-29028.49699794906	0.0	-536.0382891081708
2909000	-29799.987313773552	-768.9076089339779	-29031.079704839573	119.92245194110772	1885.0775480588923	2696.661219957926	1079.9295481654558	8.3106231920071	0.40244730507415977	0.18959543939313087	0.18499020720909676	0.22296704832361408	0.26790623795101154	8.454690299373926E-4	8.454690299373924E-4	-29031.079704839573	0.0	-541.5743202512458
2910000	-29794.652123226308	-755.7577148049246	-29038.894408421384	102.32310016452436	1902.6768998354755	2286.0342180493617	884.5739546323531	8.518694338333328	0.4018361920906491	0.19020655237664152	0.18499020720909676	0.22296704832361408	0.26675998659787586	9.889149600480027E-4	9.889149600480027E-4	-29038.894408421384	0.0	-528.2424018653772
2911000	-29808.666546726847	-764.7219274816723	-29043.944619245176	111.93481171584759	1893.0651882841523	2510.9433347252243	1066.461237349965	9.000119619798802	0.3978770357456442	0.1941657087216464	0.18759811427787973	0.2203591412548311	0.26675998659787586	9.237273989812898E-4	9.237273989812891E-4	-29043.944619245176	0.0	-537.1327653556364
2912000	-29793.291738114374	-765.9908174151092	-29027.300920699265	117.96684322760957	1887.0331567723904	2579.7369504671183	832.526098644122	8.714060124607629	0.40653991548901247	0.18625418787214956	0.18684675538400827	0.2203591412548311	0.28596578804980893	9.212668722465798E-4	9.2126687224658E-4	-29027.300920699265	0.0	-538.3776082554473
2913000	-29784.88927237007	-755.1184528208894	-29029.77081954918	100.26361156895545	1904.7363884310446	2251.5350237758485	738.7274689326146	8.541901045012807	0.40653991548901247	0.18625418787214956	0.18684675538400827	0.2203591412548311	0.26053551532518415	0.0010062409789240699	0.0010062409789240695	-29029.77081954918	0.0	-527.5896963406096
2914000	-29792.208660210217	-769.0951377989144	-29023.113522411302	115.85707553390705	1889.142924466093	2684.256426180042	917.7219613584307	8.674149958300408	0.4014673080980683	0.18970800160509926	0.18031323356343928	0.22851145673339457	0.26984847114895977	8.652114967463528E-4	8.652114967463529E-4	-29023.113522411302	0.0	-541.6275922311339
2915000	-29793.851335853626	-760.5552572420563	-29033.29607861157	104.6106155407764	1900.3893844592235	2403.248703366126	938.4417961177239	8.403413175297539	0.39462060747871985	0.19655470222444768	0.18708197995029036	0.22174271034654347	0.26536563031521493	9.705051880107542E-4	9.705051880107544E-4	-29033.29607861157	0.0	-533.0289847227848
2916000	-29796.186433735515	-753.988198446179	-29042.198235289336	101.99660711317256	1903.0033928868274	2231.365730706626	670.5118064205054	8.516950354433355	0.39613812325027586	0.19584590236690852	0.1862732640362735	0.22174271034654347	0.26536563031521493	0.0010144008507643294	0.0010144008507643296	-29042.198235289336	0.0	-526.4483978812178
2917000	-29803.678268689127	-759.4832450744029	-29044.195023614724	102.56460307099911	1902.435396929001	2372.907067893327	813.0157112303357	8.21271622376426	0.40563233466096077	0.19980023782983938	0.17499986455238872	0.21956756295681248	0.2559201368136607	9.51282763565686E-4	9.512827635656866E-4	-29044.195023614724	0.0	-532.0939392977632
2918000	-29791.408886640216	-757.6346536026462	-29033.77423303757	99.85185605864736	1905.1481439413526	2312.7992416339966	831.781262079634	8.465630453360701	0.4037146284300842	0.20276508727510942	0.18493979323481916	0.20858049105998858	0.2559201368136607	9.932676665546205E-4	9.932676665546198E-4	-29033.77423303757	0.0	-530.118913320205
2919000	-29781.480078559707	-753.516336108017	-29027.96374245169	95.08145917803026	1909.9185408219698	2173.710002013235	764.7433629529949	8.515057230543455	0.4025130978417307	0.20276508727510942	0.18614132382317264	0.20858049105998858	0.27895871574420955	0.0011208132629438611	0.0011208132629438618	-29027.96374245169	0.0	-525.7139430115135
2920000	-29768.303475355107	-744.6832238748663	-29023.620251480243	85.66529366546204	1919.334706334538	1930.4723194512378	767.0715065415685	8.732165537670806	0.4025130978417307	0.18549339736219828	0.1838327043352443	0.22816080046082804	0.27420588956126773	0.0012142375510241377	0.0012142375510241392	-29023.620251480243	0.0	-516.8394620089583
2921000	-29785.967622596985	-752.9051255270356	-29033.06249706995	93.99984122513673	1911.0001587748632	2132.341543690443	642.9938639078109	8.732165537670806	0.4025130978417307	0.1868363490419499	0.1838327043352443	0.22681784878107641	0.27420588956126773	0.001120840601536265	0.0011208406015362651	-29033.06249706995	0.0	-525.1051473656235
2922000	-29778.16954061188	-742.328741077493	-29035.840799534388	85.98751710769082	1919.0124828923092	1898.324249489533	641.4366526308063	8.700253352051645	0.4174075789158697	0.1868363490419499	0.1838327043352443	0.21192336770693743	0.2928904731909195	0.0012194789249637863	0.001219478924963785	-29035.840799534388	0.0	-514.4725368759429
2923000	-29788.367142108196	-752.5982210905713	-29035.768921017625	94.76271875985451	1910.2372812401454	2141.9153891523865	890.4076742587123	8.700253352051645	0.39505236759768086	0.18834130937066892	0.1952247498780197	0.2213815731536318	0.28545721052746553	0.0010890710995610214	0.001089071099561022	-29035.768921017625	0.0	-524.8560654180577
2924000	-29805.949387800138	-764.4586116445403	-29041.4907761556	105.62869739947465	1899.3713026005253	2515.225117441328	899.9750139490408	8.514250280191929	0.39505236759768086	0.18834130937066892	0.1952247498780197	0.2213815731536318	0.27396986749793467	8.888734014149175E-4	8.888734014149179E-4	-29041.4907761556	0.0	-537.0558575311954
2925000	-29788.190046299223	-746.7665875389913	-29041.423458760233	89.54792457445556	1915.4520754255445	2013.0385418647636	656.8539004847089	8.55500387319734	0.39532099895941236	0.19138002661918008	0.19191740126777707	0.2213815731536318	0.2656616979260712	0.0011890684862180638	0.0011890684862180634	-29041.423458760233	0.0	-518.9574103074406
2926000	-29781.866468285894	-745.1336557248859	-29036.732812561007	92.05884136791407	1912.941158632086	2003.452983469309	667.8205935663462	8.89802159707255	0.4035021501075149	0.19138002661918008	0.18711290188647214	0.21800492138683417	0.2656616979260712	0.0011716703905437962	0.001171670390543797	-29036.732812561007	0.0	-517.3070624134352
2927000	-29772.528076758146	-746.6026970681755	-29025.925379689972	93.15931282320363	1911.8406871767963	2037.5826310876948	727.1585210641106	8.937586227378524	0.40562492314669496	0.19138002661918008	0.18499012884729205	0.21800492138683417	0.25218335072733805	0.00112625192602545	0.00112625192602545	-29025.925379689972	0.0	-518.8760192205572
2928000	-29784.855884507244	-751.5368273571901	-29033.319057150053	96.00121348351519	1908.9987865164849	2128.0976470295327	883.3341292371372	8.450396653562224	0.4088230325761525	0.19138002661918008	0.18179201941783452	0.21800492138683417	0.2657623778001413	0.0010841373917901377	0.0010841373917901374	-29033.319057150053	0.0	-523.909205699704
2929000	-29777.207541779604	-746.6152049826314	-29030.592336796974	92.93067991548202	1912.069320084518	2028.653852360898	726.269737699154	8.450396653562224	0.4056384806931563	0.19138002661918008	0.18521776796988662	0.21776372471777827	0.280400220048309	0.0011534089034702711	0.0011534089034702707	-29030.592336796974	0.0	-518.870693861636
2930000	-29783.37867782944	-742.6822828564453	-29040.696394972998	88.5948745551656	1916.4051254448343	1932.56053736733	652.5809054309227	8.46925287894409	0.4056384806931563	0.19138002661918008	0.18521776796988662	0.21776372471777827	0.2579593516903793	0.0012156524203636786	0.0012156524203636781	-29040.696394972998	0.0	-514.9188076747212
2931000	-29776.442934777926	-747.6896961654253	-29028.753238612502	89.30510273975935	1915.6948972602406	2023.4850618568596	789.5895094082858	8.684066251386223	0.4056384806931563	0.19138002661918008	0.18521776796988662	0.21776372471777827	0.2573412016772587	0.0011539333814616635	0.001153933381461662	-29028.753238612502	0.0	-519.9473861575802
2932000	-29773.59852954629	-736.3225074631252	-29037.276022083162	80.18420078067115	1924.815799219329	1774.7428923961115	660.7396529646054	8.621241097847042	0.40282083874600677	0.1875936532580773	0.18521776796988662	0.22436774002603055	0.2656206996885779	0.0012233702969670231	0.001223370296967023	-29037.276022083162	0.0	-508.6452795542616
2933000	-29781.5890138246	-743.6894939219942	-29037.899519902607	85.11281057891186	1919.8871894210881	1920.2322545387303	660.7396529646054	8.792607845325765	0.4091109466060521	0.1875936532580773	0.18521776796988662	0.21807763216598522	0.26557679500411346	0.0012419311175834488	0.0012419311175834486	-29037.899519902607	0.0	-515.7962459898307
2934000	-29780.894764423698	-745.2838430951866	-29035.610921328513	85.37384757051724	1919.6261524294828	1956.131063678066	734.3583142162871	8.3258259402613	0.4091109466060521	0.1885525637828059	0.18521776796988662	0.21711872164125662	0.2706509293526799	0.0011435409791997885	0.0011435409791997876	-29035.610921328513	0.0	-517.6734370799834
2935000	-29769.842744251386	-735.5302636849445	-29034.31248056644	79.49247493112892	1925.507525068871	1741.3221381147694	550.2765137873515	8.3258259402613	0.41020042240296034	0.1885525637828059	0.1893316893744504	0.21191532443978456	0.25294816189310765	0.0013004013938272628	0.0013004013938272625	-29034.31248056644	0.0	-507.8053278451694
2936000	-29766.683920142368	-736.7515700504395	-29029.932350091927	81.29287957413584	1923.707120425864	1766.021854897883	614.7257241021108	9.050897954285887	0.41020042240296034	0.18433110000168423	0.1893316893744504	0.21613678822090623	0.2555057841456447	0.0013505815891497	0.001350581589149699	-29029.932350091927	0.0	-508.74333843514785
2937000	-29776.24068553318	-745.7815214539442	-29030.459164079235	85.65511855949882	1919.3448814405012	1933.3360313123037	551.4365128749521	8.84721860690791	0.39630538898146905	0.19822613342317552	0.1893316893744504	0.21613678822090623	0.2796641321794164	0.001229834111832591	0.00122983411183259	-29030.459164079235	0.0	-517.8646510433755
2938000	-29783.181451548848	-746.4973965944191	-29036.68405495443	90.86369299232082	1914.136307007679	1992.5285303676274	714.6144806675937	8.598417929154493	0.4037549300666354	0.19387189102102223	0.1893316893744504	0.21304148953789317	0.2924770281589756	0.001202281117959111	0.001202281117959111	-29036.68405495443	0.0	-518.6132199993193
2939000	-29781.788558709028	-750.5562417029917	-29031.232317006037	95.15612756487005	1909.84387243513	2104.8542752870985	637.0882852560093	8.114962322552913	0.40951609468648686	0.19387189102102223	0.18821565142180774	0.20839636287068436	0.2748279469068112	0.001096494176321465	0.0010964941763214656	-29031.232317006037	0.0	-522.9679013367288
